customer_id,name,email,age,gender,gv_plus_member,gv_plus_tier,registration_date,last_visit_date,recency_days,total_visits,total_spend,avg_ticket_price,pct_weekend_visits,pct_evening_visits,favourite_genre,preferred_location,acquisition_channel
GV001214,Zhen Wei Goh,zhen.wei.goh23@email.com,31,F,1,Standard,2023-11-01,2024-04-06,270,6,118.05,19.67,0.796,0.532,Comedy,Tampines,Walk-in
GV001215,Farhan Lim,farhan.lim94@email.com,43,F,0,Free,2022-02-01,2024-12-20,12,11,798.32,72.57,0.55,0.658,Thriller,Paya Lebar,GV App
GV001216,Mei Ling Abdullah,mei.ling.abdullah15@email.com,25,M,1,Platinum,2023-08-10,2024-12-06,26,27,597.07,22.11,0.773,0.735,Action,Bishan,Social Media
GV001217,Surya Patel,surya.patel84@email.com,53,M,0,Free,2023-04-21,2024-08-29,125,5,97.27,19.45,0.644,0.626,Romance,Bishan,Walk-in
GV001218,Marcus Hussain,marcus.hussain22@email.com,32,M,1,Gold,2022-08-21,2024-12-24,8,32,1036.27,32.38,0.753,0.866,Action,JEM,Website
GV001219,Nicole Tan,nicole.tan85@email.com,32,M,1,Silver,2023-01-06,2024-12-04,28,8,482.06,60.26,0.637,0.242,Animation,Jurong Point,Website
GV001220,Darren Abdullah,darren.abdullah62@email.com,51,M,1,Gold,2023-01-18,2024-12-30,2,26,830.32,31.94,0.873,0.978,Thriller,Tampines,GV App
GV001221,Li Ting Lee,li.ting.lee79@email.com,38,M,0,Free,2023-05-31,2024-08-10,144,5,90.17,18.03,0.43,0.671,Comedy,JEM,GV App
GV001222,Faiz Patel,faiz.patel85@email.com,62,M,1,Platinum,2024-05-17,2024-11-30,32,6,437.51,72.92,0.657,0.783,Drama,JEM,Partner Referral
GV001223,Zhen Wei Abdullah,zhen.wei.abdullah40@email.com,46,F,1,Gold,2022-07-31,2024-11-11,51,16,1350.45,84.4,0.706,0.245,Romance,Jurong Point,GV App
GV001224,Ryan Chen,ryan.chen13@email.com,65,M,1,Platinum,2021-11-15,2024-11-20,42,11,636.87,57.9,0.413,0.898,Drama,Paya Lebar,Social Media
GV001225,Amirah Teo,amirah.teo73@email.com,66,F,1,Platinum,2023-09-25,2024-12-19,13,5,252.36,50.47,0.579,0.651,Action,Paya Lebar,Walk-in
GV001226,Priya Lee,priya.lee38@email.com,16,M,1,Platinum,2024-07-03,2024-12-20,12,38,1119.27,29.45,0.74,0.663,Action,JEM,Website
GV001227,Faiz Lee,faiz.lee46@email.com,48,M,0,Free,2022-09-17,2024-10-30,63,6,106.64,17.77,0.571,0.417,Comedy,JEM,Walk-in
GV001228,Ling Ling Chen,ling.ling.chen16@email.com,33,F,1,Silver,2022-12-12,2024-11-19,43,10,704.75,70.47,0.789,0.263,Animation,Jurong Point,GV App
GV001229,Jia Qi Ramachandran,jia.qi.ramachandran83@email.com,28,F,0,Free,2022-02-19,2024-12-18,14,36,1118.97,31.08,0.904,0.896,Sci-Fi,Vivocity,GV App
GV001230,Jun Hao Lee,jun.hao.lee51@email.com,59,M,0,Free,2022-11-12,2024-08-17,137,4,66.82,16.71,0.306,0.396,Comedy,Vivocity,GV App
GV001231,Jia Qi Pillai,jia.qi.pillai42@email.com,43,M,0,Free,2022-04-28,2024-07-09,176,6,85.04,14.17,0.43,0.42,Animation,Paya Lebar,GV App
GV001232,Marcus Ramachandran,marcus.ramachandran51@email.com,18,F,0,Free,2023-09-28,2024-09-12,111,3,40.48,13.49,0.477,0.41,Comedy,Vivocity,Walk-in
GV001233,Faiz Patel,faiz.patel19@email.com,50,F,0,Free,2023-01-17,2024-12-15,17,15,1275.25,85.02,0.761,0.381,Romance,Yishun,GV App
GV001234,Priya Patel,priya.patel66@email.com,39,F,0,Free,2023-12-14,2024-07-22,163,5,76.77,15.35,0.404,0.487,Sci-Fi,JEM,GV App
GV001235,Priya Teo,priya.teo88@email.com,50,M,1,Platinum,2024-01-04,2024-12-09,23,33,736.72,22.32,0.847,0.836,Sci-Fi,Vivocity,GV App
GV001236,Li Ting Goh,li.ting.goh33@email.com,69,F,1,Platinum,2023-08-11,2024-12-25,7,31,843.95,27.22,0.926,0.95,Action,Bishan,Walk-in
GV001237,Hui Min Patel,hui.min.patel71@email.com,48,M,1,Gold,2021-12-14,2024-12-28,4,36,863.03,23.97,0.735,0.905,Action,JEM,Walk-in
GV001238,Priya Patel,priya.patel10@email.com,51,M,0,Free,2023-01-16,2024-05-09,237,8,128.93,16.12,0.653,0.661,Animation,JEM,Social Media
GV001239,Zhen Wei Goh,zhen.wei.goh55@email.com,25,F,1,Standard,2021-12-18,2024-06-05,210,7,149.0,21.29,0.695,0.646,Horror,Yishun,Partner Referral
GV001240,Jasmine Kumar,jasmine.kumar73@email.com,55,F,1,Gold,2024-04-24,2024-12-05,27,26,796.74,30.64,0.804,0.775,Sci-Fi,Tampines,Corporate
GV001241,Priya Koh,priya.koh76@email.com,37,F,1,Gold,2023-03-05,2024-12-13,19,33,1011.12,30.64,0.876,0.832,Action,Jurong Point,Partner Referral
GV001242,Amelia Singh,amelia.singh14@email.com,66,F,1,Gold,2022-05-04,2024-12-08,24,18,602.42,33.47,0.834,0.765,Thriller,Vivocity,Corporate
GV001243,Ryan Yeo,ryan.yeo66@email.com,37,M,1,Platinum,2022-05-24,2024-12-14,18,35,779.78,22.28,0.993,0.702,Thriller,Yishun,Partner Referral
GV001244,Ryan Lee,ryan.lee29@email.com,21,M,1,Silver,2023-10-12,2024-11-06,56,18,1247.34,69.3,0.648,0.255,Animation,Tampines,Walk-in
GV001245,Hafiz Pillai,hafiz.pillai66@email.com,41,F,0,Free,2024-06-01,2024-07-22,163,2,36.27,18.14,0.536,0.328,Horror,Jurong Point,Social Media
GV001246,Ling Ling Chen,ling.ling.chen93@email.com,23,M,1,Platinum,2021-11-02,2024-12-08,24,22,764.08,34.73,0.834,0.712,Sci-Fi,Vivocity,Walk-in
GV001247,Amelia Lee,amelia.lee50@email.com,58,F,0,Free,2022-12-03,2024-05-03,243,7,206.75,29.54,0.763,0.676,Horror,Bishan,Website
GV001248,Shreya Lee,shreya.lee71@email.com,41,F,1,Gold,2022-03-08,2024-11-23,39,19,1572.7,82.77,0.688,0.122,Animation,Kallang Leisure Park,Website
GV001249,Siti Goh,siti.goh64@email.com,22,F,1,Gold,2024-02-27,2024-11-28,34,15,1143.17,76.21,0.669,0.201,Comedy,Tampines,Walk-in
GV001250,Farhan Pillai,farhan.pillai13@email.com,39,F,0,Free,2023-07-18,2024-07-24,161,2,33.73,16.86,0.579,0.689,Sci-Fi,Jurong Point,GV App
GV001251,Ling Ling Abdullah,ling.ling.abdullah50@email.com,29,M,1,Silver,2022-10-04,2024-11-13,49,11,866.37,78.76,0.727,0.287,Comedy,Bishan,Walk-in
GV001252,Ryan Abdullah,ryan.abdullah16@email.com,38,F,0,Free,2024-02-09,2024-11-23,39,12,1079.54,89.96,0.616,0.23,Romance,Kallang Leisure Park,Website
GV001253,Priya Yeo,priya.yeo22@email.com,67,M,0,Free,2023-11-15,2024-06-18,197,2,25.37,12.69,0.582,0.622,Horror,Vivocity,Partner Referral
GV001254,Hui Fen Ng,hui.fen.ng26@email.com,20,M,1,Platinum,2021-10-12,2024-12-03,29,27,908.55,33.65,0.803,0.753,Action,Kallang Leisure Park,Partner Referral
GV001255,Hafiz Kumar,hafiz.kumar16@email.com,62,F,1,Platinum,2022-05-19,2024-12-25,7,22,555.68,25.26,0.865,0.669,Thriller,Tampines,Partner Referral
GV001256,Jun Hao Hussain,jun.hao.hussain58@email.com,64,F,1,Silver,2022-04-24,2024-11-03,59,16,1205.48,75.34,0.761,0.144,Animation,Jurong Point,Social Media
GV001257,Tan Wei Teo,tan.wei.teo54@email.com,46,M,0,Free,2024-01-29,2024-09-29,94,1,12.36,12.36,0.575,0.698,Animation,Jurong Point,Corporate
GV001258,Li Ting Chua,li.ting.chua15@email.com,20,M,1,Platinum,2022-10-06,2024-12-04,28,7,446.82,63.83,0.621,0.815,Action,JEM,GV App
GV001259,Jia Qi Lee,jia.qi.lee68@email.com,40,Prefer not to say,1,Platinum,2021-12-19,2024-12-20,12,24,780.9,32.54,0.725,0.678,Sci-Fi,Jurong Point,GV App
GV001260,Surya Chua,surya.chua22@email.com,64,Prefer not to say,1,Standard,2021-11-02,2024-03-13,294,8,214.13,26.77,0.693,0.618,Horror,Kallang Leisure Park,Social Media
GV001261,Rajan Koh,rajan.koh50@email.com,36,M,1,Gold,2023-12-04,2024-11-24,38,12,921.18,76.77,0.635,0.3,Animation,Jurong Point,GV App
GV001262,Siti Nair,siti.nair61@email.com,46,M,1,Silver,2024-03-01,2024-02-08,328,13,319.79,24.6,0.59,0.701,Drama,Yishun,Corporate
GV001263,Jasmine Singh,jasmine.singh81@email.com,29,M,0,Free,2021-11-25,2024-06-17,198,5,63.01,12.6,0.395,0.401,Action,Yishun,GV App
GV001264,Mei Ling Abdullah,mei.ling.abdullah26@email.com,35,M,0,Free,2023-02-26,2024-12-28,4,26,809.2,31.12,0.791,0.965,Sci-Fi,Kallang Leisure Park,GV App
GV001265,Li Ting Teo,li.ting.teo31@email.com,45,M,0,Free,2023-07-11,2024-12-13,19,9,508.73,56.53,0.71,0.269,Romance,Vivocity,Walk-in
GV001266,Ryan Kumar,ryan.kumar60@email.com,21,M,1,Gold,2021-12-24,2024-12-08,24,39,966.45,24.78,0.903,0.856,Sci-Fi,Vivocity,Partner Referral
GV001267,Ryan Ng,ryan.ng96@email.com,26,F,0,Free,2023-08-31,2024-08-27,127,2,25.33,12.66,0.485,0.664,Comedy,Yishun,Website
GV001268,Zhen Wei Ng,zhen.wei.ng61@email.com,35,F,0,Free,2024-10-13,2024-07-17,168,5,78.91,15.78,0.504,0.56,Horror,Kallang Leisure Park,GV App
GV001269,Surya Hussain,surya.hussain29@email.com,36,M,1,Gold,2022-01-14,2024-11-26,36,11,624.64,56.79,0.608,0.839,Action,Jurong Point,Partner Referral
GV001270,Faiz Ng,faiz.ng95@email.com,33,F,0,Free,2022-07-10,2024-12-04,28,35,1164.19,33.26,0.71,0.919,Action,Kallang Leisure Park,GV App
GV001271,Marcus Koh,marcus.koh49@email.com,36,F,0,Free,2022-09-27,2024-06-26,189,2,26.45,13.22,0.451,0.513,Action,Tampines,GV App
GV001272,Rajan Ramachandran,rajan.ramachandran42@email.com,30,M,0,Free,2024-05-14,2024-11-04,58,19,1694.17,89.17,0.879,0.162,Romance,JEM,GV App
GV001273,Amirah Chua,amirah.chua41@email.com,35,M,0,Free,2022-05-24,2024-07-03,182,2,24.74,12.37,0.417,0.633,Romance,Jurong Point,GV App
GV001274,Jia Qi Teo,jia.qi.teo22@email.com,24,M,1,Gold,2022-10-16,2024-12-18,14,10,892.1,89.21,0.755,0.111,Romance,Kallang Leisure Park,GV App
GV001275,Hui Min Singh,hui.min.singh13@email.com,30,M,0,Free,2024-07-24,2024-12-19,13,15,1217.54,81.17,0.887,0.267,Comedy,Bishan,Walk-in
GV001276,Nadia Singh,nadia.singh83@email.com,64,M,1,Standard,2022-04-18,2024-10-26,67,3,39.8,13.27,0.374,0.583,Action,Bishan,Website
GV001277,Siti Koh,siti.koh98@email.com,33,F,1,Platinum,2023-03-22,2024-12-22,10,33,907.12,27.49,0.925,0.935,Action,Jurong Point,GV App
GV001278,Zhen Wei Abdullah,zhen.wei.abdullah34@email.com,16,M,1,Platinum,2024-09-09,2024-12-10,22,28,847.38,30.26,0.847,0.773,Action,Vivocity,Walk-in
GV001279,Jasmine Nair,jasmine.nair50@email.com,54,M,0,Free,2021-11-09,2024-12-12,20,28,931.17,33.26,0.827,0.923,Action,Paya Lebar,GV App
GV001280,Nadia Ong,nadia.ong90@email.com,16,F,1,Silver,2022-09-25,2024-11-26,36,9,748.11,83.12,0.77,0.288,Comedy,Kallang Leisure Park,GV App
GV001281,Hui Min Chen,hui.min.chen14@email.com,29,F,1,Silver,2024-06-25,2024-01-05,362,9,194.47,21.61,0.693,0.784,Romance,Kallang Leisure Park,GV App
GV001282,Zhen Wei Ng,zhen.wei.ng19@email.com,23,M,1,Standard,2023-11-01,2024-07-06,179,4,48.31,12.08,0.537,0.628,Comedy,Kallang Leisure Park,GV App
GV001283,Marcus Chen,marcus.chen82@email.com,19,M,1,Gold,2022-06-20,2024-12-16,16,25,785.95,31.44,0.801,0.836,Thriller,Tampines,Website
GV001284,Hui Fen Ng,hui.fen.ng13@email.com,34,M,1,Silver,2023-04-29,2024-11-23,39,16,1107.85,69.24,0.827,0.132,Comedy,Tampines,GV App
GV001285,Xiu Ying Pillai,xiu.ying.pillai53@email.com,67,F,0,Free,2024-02-03,2024-12-17,15,9,752.63,83.63,0.607,0.348,Animation,Bishan,GV App
GV001286,Amelia Koh,amelia.koh24@email.com,48,F,0,Free,2023-03-23,2024-02-07,329,13,214.35,16.49,0.544,0.629,Sci-Fi,Vivocity,GV App
GV001287,Zhen Wei Patel,zhen.wei.patel24@email.com,21,F,0,Free,2024-03-29,2024-12-02,30,10,659.87,65.99,0.704,0.373,Animation,Yishun,Website
GV001288,Li Ting Lee,li.ting.lee34@email.com,65,F,0,Free,2023-12-17,2024-05-17,229,6,99.36,16.56,0.558,0.545,Animation,Jurong Point,Walk-in
GV001289,Tan Wei Koh,tan.wei.koh89@email.com,60,F,1,Gold,2021-12-05,2024-12-22,10,20,669.74,33.49,0.767,0.894,Thriller,JEM,GV App
GV001290,Ryan Chen,ryan.chen43@email.com,35,F,1,Standard,2023-06-27,2024-06-14,201,6,150.4,25.07,0.585,0.464,Drama,Yishun,GV App
GV001291,Mei Ling Pillai,mei.ling.pillai68@email.com,24,M,0,Free,2024-05-07,2024-11-16,46,18,1357.29,75.4,0.707,0.225,Animation,Bishan,Social Media
GV001292,Ling Ling Chua,ling.ling.chua46@email.com,16,F,1,Silver,2022-04-04,2024-07-27,158,13,254.61,19.59,0.575,0.464,Animation,Jurong Point,Website
GV001293,Zhen Wei Wong,zhen.wei.wong83@email.com,51,M,0,Free,2024-05-30,2024-11-21,41,11,643.22,58.47,0.889,0.222,Romance,Vivocity,Walk-in
GV001294,Faiz Nair,faiz.nair85@email.com,24,F,1,Platinum,2022-12-17,2024-12-22,10,20,587.95,29.4,0.912,0.998,Action,Yishun,GV App
GV001295,Siti Hussain,siti.hussain48@email.com,67,F,1,Silver,2024-08-29,2024-12-12,20,10,794.08,79.41,0.84,0.356,Animation,JEM,Website
GV001296,Hui Fen Ramachandran,hui.fen.ramachandran21@email.com,42,F,1,Gold,2024-03-18,2024-12-14,18,9,674.67,74.96,0.602,0.221,Animation,Paya Lebar,Website
GV001297,Chen Hao Abdullah,chen.hao.abdullah42@email.com,24,F,1,Platinum,2022-01-04,2024-11-24,38,11,788.04,71.64,0.563,0.571,Action,Jurong Point,GV App
GV001298,Hui Fen Wong,hui.fen.wong18@email.com,30,F,1,Silver,2022-07-13,2024-01-09,358,5,99.99,20.0,0.454,0.422,Action,Jurong Point,GV App
GV001299,Karthik Singh,karthik.singh60@email.com,42,F,1,Silver,2022-04-03,2024-05-20,226,9,254.27,28.25,0.597,0.739,Romance,Paya Lebar,GV App
GV001300,Tan Wei Singh,tan.wei.singh89@email.com,49,M,1,Silver,2021-10-23,2024-12-04,28,9,763.12,84.79,0.647,0.145,Romance,Jurong Point,Partner Referral
GV001301,Mei Ling Wong,mei.ling.wong37@email.com,32,M,1,Standard,2023-02-24,2024-09-18,105,3,53.48,17.83,0.394,0.406,Animation,Paya Lebar,Walk-in
GV001302,Wei Jie Singh,wei.jie.singh62@email.com,61,Prefer not to say,0,Free,2024-05-03,2024-07-15,170,3,48.33,16.11,0.377,0.68,Action,Paya Lebar,Website
GV001303,Shreya Yeo,shreya.yeo38@email.com,52,M,0,Free,2022-04-07,2024-10-20,73,4,49.81,12.45,0.354,0.459,Comedy,JEM,GV App
GV001304,Li Ting Ong,li.ting.ong58@email.com,47,F,1,Platinum,2023-06-03,2024-12-14,18,6,477.52,79.59,0.523,0.602,Action,Jurong Point,Walk-in
GV001305,Arjun Wong,arjun.wong37@email.com,56,F,0,Free,2023-02-19,2024-08-29,125,1,13.84,13.84,0.448,0.492,Thriller,Jurong Point,GV App
GV001306,Rajan Nair,rajan.nair84@email.com,51,F,0,Free,2023-09-10,2024-10-12,81,6,111.5,18.58,0.301,0.322,Action,Kallang Leisure Park,Social Media
GV001307,Darren Ong,darren.ong76@email.com,29,M,0,Free,2022-07-06,2024-09-17,106,4,64.76,16.19,0.39,0.475,Comedy,Bishan,GV App
GV001308,Priya Abdullah,priya.abdullah96@email.com,36,F,1,Platinum,2022-01-14,2024-11-23,39,8,577.31,72.16,0.691,0.752,Drama,JEM,GV App
GV001309,Chen Hao Singh,chen.hao.singh46@email.com,27,M,0,Free,2022-11-04,2024-09-26,97,1,14.33,14.33,0.673,0.452,Horror,Kallang Leisure Park,GV App
GV001310,Priya Ramachandran,priya.ramachandran63@email.com,16,F,1,Gold,2021-12-20,2024-12-12,20,29,846.4,29.19,0.745,0.963,Thriller,Kallang Leisure Park,Walk-in
GV001311,Arjun Ong,arjun.ong17@email.com,65,F,0,Free,2022-11-13,2024-12-09,23,18,473.57,26.31,0.937,0.684,Sci-Fi,Jurong Point,Partner Referral
GV001312,Amelia Tan,amelia.tan32@email.com,28,M,0,Free,2022-01-31,2024-11-08,54,18,1336.84,74.27,0.647,0.258,Romance,Paya Lebar,GV App
GV001313,Chen Hao Ng,chen.hao.ng18@email.com,41,M,0,Free,2022-06-26,2024-12-14,18,24,612.35,25.51,0.787,0.855,Thriller,Vivocity,Website
GV001314,Jia Qi Teo,jia.qi.teo31@email.com,29,F,1,Silver,2023-02-21,2024-11-17,45,17,1128.75,66.4,0.805,0.394,Comedy,JEM,GV App
GV001315,Xiu Ying Abdullah,xiu.ying.abdullah95@email.com,66,F,0,Free,2021-09-24,2024-11-15,47,19,1057.66,55.67,0.899,0.279,Animation,Bishan,GV App
GV001316,Xiu Ying Teo,xiu.ying.teo52@email.com,33,F,1,Silver,2023-05-19,2024-12-13,19,11,757.81,68.89,0.816,0.138,Animation,Yishun,Partner Referral
GV001317,Amelia Ong,amelia.ong52@email.com,63,M,1,Gold,2023-01-24,2024-11-04,58,12,1056.29,88.02,0.628,0.318,Romance,Paya Lebar,Walk-in
GV001318,Arjun Patel,arjun.patel51@email.com,40,F,1,Gold,2024-10-10,2024-12-24,8,25,680.7,27.23,0.773,0.876,Thriller,Paya Lebar,Social Media
GV001319,Darren Nair,darren.nair10@email.com,54,F,1,Gold,2023-07-07,2024-12-31,1,35,947.39,27.07,0.725,0.768,Sci-Fi,Paya Lebar,GV App
GV001320,Karthik Wong,karthik.wong47@email.com,48,F,1,Gold,2022-05-06,2024-12-23,9,26,864.25,33.24,0.87,0.92,Sci-Fi,Bishan,GV App
GV001321,Priya Chen,priya.chen68@email.com,45,F,1,Silver,2024-05-25,2024-12-08,24,19,1707.38,89.86,0.851,0.177,Comedy,Kallang Leisure Park,Walk-in
GV001322,Darren Tan,darren.tan35@email.com,33,M,0,Free,2024-10-23,2024-12-26,6,33,960.87,29.12,0.725,0.998,Sci-Fi,Yishun,Walk-in
GV001323,Farhan Kumar,farhan.kumar24@email.com,45,M,1,Silver,2024-09-18,2024-08-04,150,12,271.08,22.59,0.5,0.684,Animation,Bishan,Partner Referral
GV001324,Shreya Tan,shreya.tan92@email.com,38,F,0,Free,2023-12-05,2024-01-28,339,6,95.12,15.85,0.689,0.496,Romance,JEM,Website
GV001325,Priya Yeo,priya.yeo17@email.com,69,F,1,Platinum,2023-12-16,2024-12-16,16,34,792.71,23.31,0.958,0.652,Thriller,JEM,Website
GV001326,Hui Min Wong,hui.min.wong27@email.com,68,F,0,Free,2022-06-27,2024-10-23,70,6,102.01,17.0,0.507,0.566,Thriller,Tampines,Social Media
GV001327,Tan Wei Patel,tan.wei.patel79@email.com,63,F,1,Silver,2023-06-19,2024-08-04,150,10,170.72,17.07,0.515,0.571,Action,Yishun,Social Media
GV001328,Ryan Ong,ryan.ong38@email.com,41,F,0,Free,2023-06-06,2024-10-14,79,1,12.54,12.54,0.541,0.352,Horror,Paya Lebar,Walk-in
GV001329,Chen Hao Ng,chen.hao.ng71@email.com,22,F,1,Silver,2024-01-13,2024-11-09,53,12,1068.11,89.01,0.6,0.251,Comedy,JEM,Website
GV001330,Amirah Chua,amirah.chua50@email.com,66,M,0,Free,2023-08-26,2024-08-24,130,4,74.8,18.7,0.44,0.655,Action,Tampines,Walk-in
GV001331,Jasmine Hussain,jasmine.hussain17@email.com,63,M,0,Free,2023-12-31,2024-08-22,132,2,31.19,15.6,0.555,0.31,Action,Tampines,Walk-in
GV001332,Karthik Teo,karthik.teo79@email.com,61,M,0,Free,2024-11-08,2024-03-03,304,12,215.4,17.95,0.623,0.715,Animation,Kallang Leisure Park,Social Media
GV001333,Nicole Ong,nicole.ong92@email.com,49,F,0,Free,2024-02-22,2024-11-08,54,9,632.02,70.22,0.618,0.306,Animation,JEM,GV App
GV001334,Farhan Kumar,farhan.kumar22@email.com,37,F,0,Free,2023-03-18,2024-01-23,344,6,111.65,18.61,0.469,0.714,Thriller,Tampines,Partner Referral
GV001335,Xiu Ying Ramachandran,xiu.ying.ramachandran91@email.com,67,M,0,Free,2024-04-28,2024-07-04,181,10,155.61,15.56,0.726,0.662,Comedy,Bishan,Corporate
GV001336,Shreya Ng,shreya.ng98@email.com,64,F,0,Free,2022-11-05,2024-06-23,192,5,61.68,12.34,0.464,0.324,Comedy,Bishan,GV App
GV001337,Hui Fen Ng,hui.fen.ng98@email.com,35,F,0,Free,2024-08-09,2024-01-19,348,13,248.56,19.12,0.517,0.671,Sci-Fi,Bishan,Social Media
GV001338,Ryan Tan,ryan.tan54@email.com,39,F,0,Free,2024-04-13,2024-11-06,56,13,1075.25,82.71,0.801,0.339,Animation,Paya Lebar,Social Media
GV001339,Ryan Tan,ryan.tan39@email.com,28,M,1,Platinum,2024-09-19,2024-12-27,5,5,240.95,48.19,0.411,0.864,Drama,Bishan,GV App
GV001340,Shreya Lim,shreya.lim98@email.com,54,M,0,Free,2024-02-21,2024-08-03,151,3,39.92,13.31,0.645,0.457,Romance,Jurong Point,Partner Referral
GV001341,Priya Pillai,priya.pillai29@email.com,39,M,1,Gold,2022-10-25,2024-12-23,9,31,891.33,28.75,0.972,0.947,Thriller,Kallang Leisure Park,Website
GV001342,Karthik Patel,karthik.patel78@email.com,29,F,0,Free,2023-04-02,2024-09-15,108,2,28.04,14.02,0.35,0.518,Animation,Vivocity,Website
GV001343,Priya Kumar,priya.kumar17@email.com,28,F,1,Platinum,2024-10-12,2024-12-01,31,10,469.74,46.97,0.587,0.717,Action,Paya Lebar,GV App
GV001344,Jia Qi Yeo,jia.qi.yeo34@email.com,22,F,1,Platinum,2024-10-21,2024-12-19,13,7,492.77,70.4,0.659,0.634,Drama,Bishan,Partner Referral
GV001345,Jasmine Patel,jasmine.patel24@email.com,32,M,0,Free,2022-08-31,2024-09-08,115,5,99.96,19.99,0.687,0.558,Drama,Bishan,Corporate
GV001346,Chen Hao Lim,chen.hao.lim76@email.com,48,F,1,Platinum,2022-05-10,2024-12-13,19,25,752.1,30.08,0.774,0.825,Sci-Fi,Kallang Leisure Park,Social Media
GV001347,Hafiz Koh,hafiz.koh43@email.com,19,F,1,Silver,2023-02-07,2024-05-24,222,8,198.23,24.78,0.729,0.766,Sci-Fi,Kallang Leisure Park,Partner Referral
GV001348,Siti Chua,siti.chua33@email.com,17,Prefer not to say,1,Gold,2024-03-25,2024-12-10,22,33,820.96,24.88,0.767,0.653,Sci-Fi,Yishun,GV App
GV001349,Zhen Wei Singh,zhen.wei.singh91@email.com,23,F,0,Free,2024-01-16,2024-12-13,19,12,805.05,67.09,0.625,0.283,Romance,Yishun,Walk-in
GV001350,Jasmine Tan,jasmine.tan31@email.com,60,M,1,Silver,2024-08-10,2024-04-22,254,14,369.4,26.39,0.782,0.709,Action,Bishan,GV App
GV001351,Nadia Koh,nadia.koh54@email.com,22,M,1,Silver,2022-01-03,2024-03-14,293,9,269.96,30.0,0.708,0.737,Horror,Paya Lebar,Social Media
GV001352,Wei Jie Koh,wei.jie.koh74@email.com,50,F,1,Standard,2023-09-27,2024-09-17,106,3,44.18,14.73,0.445,0.381,Romance,Tampines,Partner Referral
GV001353,Shreya Hussain,shreya.hussain56@email.com,69,F,1,Gold,2024-06-06,2024-11-29,33,19,1171.68,61.67,0.647,0.134,Romance,Yishun,Walk-in
GV001354,Tan Wei Koh,tan.wei.koh33@email.com,54,M,0,Free,2024-06-16,2024-12-14,18,15,1227.88,81.86,0.868,0.317,Romance,Yishun,Walk-in
GV001355,Xiu Ying Nair,xiu.ying.nair72@email.com,60,F,0,Free,2021-12-02,2024-11-06,56,10,575.45,57.54,0.637,0.298,Comedy,Tampines,Social Media
GV001356,Amirah Patel,amirah.patel52@email.com,42,M,1,Gold,2021-12-15,2024-12-08,24,30,1035.89,34.53,0.769,0.869,Action,Tampines,GV App
GV001357,Hui Fen Patel,hui.fen.patel78@email.com,21,M,1,Platinum,2022-07-25,2024-12-08,24,11,768.01,69.82,0.52,0.59,Drama,JEM,Website
GV001358,Arjun Chua,arjun.chua96@email.com,55,F,0,Free,2023-01-15,2024-03-31,276,14,357.16,25.51,0.712,0.79,Romance,Vivocity,Social Media
GV001359,Mei Ling Lim,mei.ling.lim48@email.com,61,M,1,Gold,2024-11-14,2024-12-22,10,36,877.06,24.36,0.76,0.866,Sci-Fi,Jurong Point,Partner Referral
GV001360,Nicole Patel,nicole.patel76@email.com,35,M,0,Free,2023-12-03,2024-12-15,17,18,549.28,30.52,0.773,0.714,Action,Kallang Leisure Park,GV App
GV001361,Hui Fen Chen,hui.fen.chen38@email.com,61,M,1,Gold,2024-09-13,2024-12-13,19,29,914.27,31.53,0.982,0.821,Action,Paya Lebar,GV App
GV001362,Nadia Pillai,nadia.pillai57@email.com,68,M,1,Platinum,2022-12-05,2024-12-09,23,33,1055.85,32.0,0.725,0.799,Sci-Fi,Bishan,Walk-in
GV001363,Siti Nair,siti.nair11@email.com,56,F,1,Silver,2021-09-29,2024-11-26,36,11,623.38,56.67,0.857,0.129,Animation,JEM,GV App
GV001364,Farhan Nair,farhan.nair27@email.com,67,M,0,Free,2022-01-04,2024-06-16,199,4,59.7,14.92,0.402,0.35,Action,Yishun,Partner Referral
GV001365,Karthik Wong,karthik.wong64@email.com,47,M,1,Platinum,2022-08-18,2024-12-24,8,37,1284.61,34.72,0.806,0.94,Thriller,Kallang Leisure Park,Walk-in
GV001366,Arjun Koh,arjun.koh90@email.com,55,F,1,Platinum,2022-01-30,2024-12-08,24,36,896.84,24.91,0.721,0.741,Action,Vivocity,Walk-in
GV001367,Amelia Lee,amelia.lee41@email.com,68,M,0,Free,2023-12-31,2024-10-07,86,2,31.06,15.53,0.329,0.635,Romance,Paya Lebar,Social Media
GV001368,Ryan Ramachandran,ryan.ramachandran72@email.com,52,F,1,Platinum,2023-07-31,2024-12-29,3,24,721.35,30.06,0.754,0.99,Thriller,Paya Lebar,GV App
GV001369,Hui Fen Abdullah,hui.fen.abdullah57@email.com,49,F,0,Free,2022-05-29,2024-10-23,70,5,64.57,12.91,0.528,0.534,Sci-Fi,Kallang Leisure Park,GV App
GV001370,Ling Ling Pillai,ling.ling.pillai95@email.com,25,F,1,Gold,2023-02-25,2024-11-22,40,19,1257.37,66.18,0.616,0.112,Comedy,Tampines,Walk-in
GV001371,Mei Ling Koh,mei.ling.koh26@email.com,39,M,0,Free,2022-02-09,2024-12-04,28,36,824.62,22.91,0.716,0.819,Sci-Fi,JEM,GV App
GV001372,Faiz Teo,faiz.teo66@email.com,35,F,1,Silver,2023-08-26,2024-12-06,26,17,1408.22,82.84,0.718,0.356,Animation,JEM,Corporate
